"Date" "S&P 500" "FTSE 100" "CAC 40" "DAX 30"
2007-08-03 2292.79 3612.88 9919.05 7534.13
2007-08-04 2231.98 3569.29 9772.11 7435.67
2007-08-07 2285.93 3549.13 9658.82 7444.45
2007-08-08 2300.1 3617.79 9811.4 7513.66
2007-08-09 2333.24 3674.52 10036.4 7605.94
2007-08-10 2264.5 3604.02 9819.05 7453.59
2007-08-11 2265.36 3470.2 9511.56 7343.26
2007-08-14 2264.58 3574.03 9722.17 7474.33
2007-08-15 2223.71 3530.64 9563.97 7425.07
2007-08-16 2193.4 3518.58 9501.23 7445.9
2007-08-17 2200.61 3374.37 9191.81 7270.07
2007-08-18 2254.68 3492.61 9363.16 7378.29
2007-08-21 2254.07 3500.93 9425.58 7407.53
2007-08-22 2256.52 3505.21 9459.44 7424.75
2007-08-23 2283.08 3572.74 9632.94 7500.48
2007-08-24 2280.68 3573.26 9641.95 7511.96
2007-08-25 2307.22 3586.66 9722.34 7507.27
2007-08-28 2287.62 3586.66 9759.29 7485.99
2007-08-29 2234.02 3518.7 9556.13 7430.24
2007-08-30 2283.58 3536.17 9636.17 7439.18
2007-08-31 2274.16 3582.17 9762.76 7519.94
2007-09-01 2299.71 3634.82 9886.74 7638.17
2007-09-04 2299.71 3641.7 9866.78 7648.58
2007-09-05 2323.83 3677.23 9904.24 7721.77
2007-09-06 2298.16 3616.57 9692.68 7588.03
2007-09-07 2308.35 3641.17 9736.46 7621.72
2007-09-08 2269.32 3570.76 9480.63 7436.63
2007-09-11 2266.51 3537.83 9404.39 7375.44
2007-09-12 2297.41 3622.35 9565.9 7457.9
2007-09-13 2298.14 3639.7 9616.67 7472.99
2007-09-14 2317.63 3673 9717.86 7535.97
2007-09-15 2318.11 3629.97 9670.63 7497.74
2007-09-18 2306.25 3568.47 9496.82 7479.85
2007-09-19 2373.63 3626.48 9688.85 7575.21
2007-09-20 2388.15 3730.05 10005.7 7750.84
2007-09-21 2372.61 3712.13 9932.25 7735.09
2007-09-22 2383.55 3728.12 9953 7794.43
2007-09-25 2371.03 3733.44 9938.75 7787.92
2007-09-26 2370.26 3693.59 9849.89 7769.44
2007-09-27 2383.53 3714.9 9935.74 7804.15
2007-09-28 2392.92 3745.74 10010.1 7853.79
2007-09-29 2385.72 3734.4 9979.26 7861.51
2007-10-02 2417.44 3757.19 10079.8 7922.42
2007-10-03 2416.83 3753.81 10125.2 7946.79
2007-10-04 2406.3 3774.77 10137.2 7955.3
2007-10-05 2411.41 3782.1 10134.1 7944.99
2007-10-06 2435.16 3809.77 10202 8002.18
2007-10-09 2427.33 3778.06 10177.8 7974.37
2007-10-10 2447.03 3821.08 10234.6 7980.44
2007-10-11 2443.02 3832.32 10193.7 7986.57
2007-10-12 2430.55 3885.2 10236.2 8033.69
2007-10-13 2442.12 3888.76 10203.2 8041.26
2007-10-16 2421.67 3838.94 10140.7 7969.47
2007-10-17 2405.76 3821.5 10083 7962.64
2007-10-18 2410.22 3858.71 10160.6 7985.41
2007-10-19 2408.46 3819.27 10070.5 7921.4
2007-10-20 2346.78 3772.18 10023.8 7884.12
2007-10-23 2355.74 3732.53 9885.5 7794.94
2007-10-24 2376.47 3764.13 9961.96 7842.79
2007-10-25 2370.71 3746.13 9908.9 7828.96
2007-10-26 2368.43 3800.64 10058.4 7932.44
2007-10-27 2401.07 3849.79 10118.8 7949.17
2007-10-30 2410.33 3875.62 10190.9 8009.67
2007-10-31 2394.81 3848.43 10134.6 7977.94
2007-11-01 2423.67 3889.16 10211.5 8019.22
2007-11-02 2360.21 3810.76 10007.1 7880.85
2007-11-03 2362.21 3778.66 9988.78 7849.49
2007-11-06 2350.69 3738.64 9926.28 7807.55
2007-11-07 2379.05 3746.45 9969.58 7827.19
2007-11-08 2310.41 3697.86 9923.84 7799.62
2007-11-09 2309.18 3695.99 9833.75 7819.47
2007-11-10 2276.26 3651.4 9646.13 7812.4
2007-11-13 2253.53 3670.52 9666 7806.84
2007-11-14 2319.86 3684.69 9671.84 7777.56
2007-11-15 2304.06 3725.67 9803.36 7783.11
2007-11-16 2273.73 3683.65 9711.73 7667.03
2007-11-17 2285.67 3644.03 9668.49 7612.26
2007-11-20 2245.81 3545.35 9509.11 7511.97
2007-11-21 2256.02 3606.57 9638.82 7630.31
2007-11-22 2220.21 3522.22 9419.36 7518.42
2007-11-23 2220.21 3571.21 9480.28 7562.1
2007-11-24 2257.95 3633.18 9664.19 7608.96
2007-11-27 2205.49 3585.81 9554.3 7567.36
2007-11-28 2238.52 3562.71 9513.38 7531.35
2007-11-29 2303.17 3660.38 9736.67 7723.66
2007-11-30 2304.43 3685.27 9801.27 7765.19
2007-12-01 2322.34 3733.64 9929.65 7870.52
2007-12-04 2308.74 3707.01 9857.66 7837.26
2007-12-05 2293.65 3665.59 9713.64 7808.94
2007-12-06 2329.71 3770.02 9909.52 7944.77
2007-12-07 2364.97 3765.27 9935.25 7940.58
2007-12-08 2360.79 3805.51 10014 7994.07
2007-12-11 2378.6 3811.57 10070.3 8033.36
2007-12-12 2318.51 3795.02 10024.5 8009.42
2007-12-13 2332.85 3808.42 10057 8076.12
2007-12-14 2335.79 3694.86 9790.16 7928.31
2007-12-15 2303.79 3713.89 9815.46 7948.36
2007-12-18 2269.24 3644.86 9659.15 7825.44
2007-12-19 2283.5 3645.71 9649.5 7850.74
2007-12-20 2280.47 3649.09 9628.57 7837.32
2007-12-21 2292.23 3684.52 9653.14 7869.19
2007-12-22 2330.81 3735.92 9813.08 8002.67
2007-12-25 2349.66 3763.39 9833.23 8002.67
2007-12-26 2349.66 3763.39 9833.23 8002.67
2007-12-27 2351.6 3763.39 9833.23 8002.67
2007-12-28 2318.72 3774.15 9856.35 8038.6
2007-12-29 2322.11 3761.98 9855.97 8067.32
2008-01-01 2306.23 3750.38 9832.9 8067.32
2008-01-02 2306.23 3750.38 9832.9 8067.32
2008-01-03 2273.41 3727.1 9721.29 7949.11
2008-01-04 2273.41 3763.54 9713.79 7908.41
2008-01-05 2217.59 3687.5 9539.88 7808.69
2008-01-08 2224.76 3680.04 9550.46 7817.17
2008-01-09 2184.67 3692.13 9625.51 7849.99
2008-01-10 2214.6 3643.63 9519.98 7782.71
2008-01-11 2232.24 3614.58 9459.89 7713.09
2008-01-12 2202.03 3602.59 9409.06 7717.95
2008-01-15 2225.98 3610.52 9465.29 7732.02
2008-01-16 2170.51 3500.09 9197.82 7566.38
2008-01-17 2158.58 3452.96 9153.27 7471.57
2008-01-18 2095.86 3429.44 9033.63 7413.53
2008-01-19 2083.24 3429.03 8920.32 7314.17
2008-01-22 2083.24 3241.08 8310.81 6790.19
2008-01-23 2060.15 3335.14 8482.64 6769.47
2008-01-24 2104.37 3259.21 8122.18 6439.21
2008-01-25 2125.6 3414.03 8610.07 6821.07
2008-01-26 2091.88 3410.05 8544.97 6816.74
2008-01-29 2128.64 3363.51 8492.73 6818.85
2008-01-30 2141.85 3419.51 8655.91 6892.96
2008-01-31 2131.78 3391.99 8537 6875.35
2008-02-01 2167.9 3416.67 8530.39 6851.75
2008-02-02 2194.43 3503.48 8720.03 6968.67
2008-02-05 2171.51 3501.76 8712.29 7000.49
2008-02-06 2102.23 3409.85 8367.59 6765.25
2008-02-07 2087.05 3419.31 8436.9 6847.51
2008-02-08 2104.02 3331.29 8274.66 6733.72
2008-02-09 2095.21 3366.15 8249.86 6767.28
2008-02-12 2107.65 3321.73 8202.66 6743.54
2008-02-13 2123.06 3439.45 8479.45 6967.84
2008-02-14 2152.76 3424.2 8505.16 6973.67
2008-02-15 2123.94 3423.76 8510.87 6962.28
2008-02-16 2125.85 3370.36 8358.71 6832.43
2008-02-19 2125.85 3462.96 8516.38 6967.55
2008-02-20 2124.12 3474.79 8558.47 7002.29
2008-02-21 2141.95 3436.76 8430.57 6899.68
2008-02-22 2115.13 3459.29 8511.22 6904.85
2008-02-23 2132.02 3433.79 8451.14 6806.29
2008-02-26 2161.51 3498.53 8617.03 6882.56
2008-02-27 2176.48 3549.77 8711.29 6985.97
2008-02-28 2175 3544.79 8703.84 6997.85
2008-02-29 2155.81 3480.11 8522.38 6862.52
2008-03-01 2097.48 3432.64 8391.77 6748.13
2008-03-04 2098.64 3394.34 8309.45 6689.95
2008-03-05 2091.42 3364.65 8192.49 6545.04
2008-03-06 2103.42 3432.51 8333.55 6683.71
2008-03-07 2057.44 3381.44 8196.25 6591.31
2008-03-08 2040.17 3342.46 8092.72 6513.99
2008-03-11 2008.71 3300.93 8001.66 6448.08
2008-03-12 2083.36 3336.88 8108.02 6524.57
2008-03-13 2065.21 3392.16 8229.62 6599.37
2008-03-14 2075.88 3342.84 8112.39 6500.56
2008-03-15 2032.79 3307.18 8045.74 6451.9
2008-03-18 2014.88 3179.58 7763.47 6182.3
2008-03-19 2100.38 3291.95 8028.99 6393.39
2008-03-20 2049.4 3262.87 7982.32 6361.22
2008-03-21 2098.46 3233.23 7943.37 6319.99
2008-03-22 2098.46 3233.23 7943.37 6319.99
2008-03-25 2130.62 3233.23 7943.37 6319.99
2008-03-26 2135.54 3347.27 8220.69 6524.71
2008-03-27 2116.93 3332.54 8194.16 6489.26
2008-03-28 2093.11 3366.14 8268.93 6578.06
2008-03-29 2076.56 3351.67 8227.56 6559.9
2008-04-01 2088.42 3357.1 8247.09 6534.97
2008-04-02 2163.38 3445.69 8525.55 6720.33
2008-04-03 2159.63 3483.06 8606.09 6777.44
2008-04-04 2162.46 3468.56 8563.86 6741.72
2008-04-05 2164.21 3501.41 8586.66 6763.39
2008-04-08 2167.61 3541.24 8663.26 6821.03
2008-04-09 2157.28 3526.79 8607.35 6771.98
2008-04-10 2139.99 3524.86 8541.26 6721.36
2008-04-11 2149.67 3513.8 8515.23 6704.32
2008-04-12 2106.01 3472.78 8407.47 6603.57
2008-04-15 2098.92 3435.17 8352.39 6554.49
2008-04-16 2108.59 3479.5 8377.26 6585.05
2008-04-17 2156.67 3563.9 8507.66 6702.84
2008-04-18 2158.08 3525.17 8520 6681.81
2008-04-19 2197.24 3570.08 8700.32 6843.08
2008-04-22 2193.87 3567.98 8611.68 6786.55
2008-04-23 2174.59 3557.22 8545.56 6728.3
2008-04-24 2180.91 3589.15 8671.84 6795.03
2008-04-25 2194.96 3569.73 8664.45 6821.32
2008-04-26 2209.25 3593.73 8761.09 6896.58
2008-04-29 2207.02 3593.14 8825.66 6925.33
2008-04-30 2198.5 3592.55 8762.89 6885.34
2008-05-01 2190.13 3593.84 8797.11 6948.82
2008-05-02 2228.09 3593.82 8797.11 6948.82
2008-05-03 2235.3 3670.12 8927.55 7043.23
2008-05-06 2225.37 3670.12 8916.37 7052.08
2008-05-07 2242.47 3669.95 8876.85 7017.1
2008-05-08 2202.77 3698.16 8937.41 7076.25
2008-05-09 2210.95 3703.98 8902.67 7071.9
2008-05-10 2196.54 3664.93 8771.29 7003.17
2008-05-13 2220.81 3674.35 8806.34 7035.95
2008-05-14 2220.46 3669.16 8846.09 7060.19
2008-05-15 2229.74 3677.91 8951.11 7083.24
2008-05-16 2253.76 3699.11 8958.09 7081.05
2008-05-17 2256.63 3730.14 9016.5 7156.55
2008-05-20 2258.74 3772.87 9130.54 7225.94
2008-05-21 2237.79 3663.49 9004.89 7118.5
2008-05-22 2202.02 3672.25 8961.96 7040.83
2008-05-23 2208.2 3662.46 8975.54 7070.33
2008-05-24 2179.05 3606.6 8812.34 6944.05
2008-05-27 2179.05 3606.6 8847.94 6953.84
2008-05-28 2193.98 3589.56 8801.77 6958.66
2008-05-29 2203.1 3597.11 8920.1 7033.84
2008-05-30 2215.12 3596.25 8953.8 7055.03
2008-05-31 2218.5 3587.58 9025.67 7096.79
2008-06-03 2195.27 3560.37 8885.11 7008.77
2008-06-04 2182.65 3590.06 8976.36 7019.13
2008-06-05 2183.01 3546.83 8852.72 6965.43
2008-06-06 2225.74 3561.79 8838.3 6941.83
2008-06-07 2157.24 3509.22 8637.04 6803.81
2008-06-10 2159.03 3491.83 8644.35 6815.63
2008-06-11 2153.77 3461.98 8575.36 6771.1
2008-06-12 2117.84 3400.64 8397.56 6650.26
2008-06-13 2124.94 3440.56 8418.08 6714.52
2008-06-14 2156.96 3447.85 8439.57 6765.32
2008-06-17 2157.14 3442.97 8401.73 6729.88
2008-06-18 2142.55 3482.99 8453.29 6796.16
2008-06-19 2121.78 3421.08 8331.39 6728.91
2008-06-20 2130.3 3392.27 8282.04 6721.17
2008-06-21 2090.81 3340.21 8133.91 6578.44
2008-06-24 2090.94 3367.82 8137.69 6589.46
2008-06-25 2085.08 3348.52 8069.85 6536.06
2008-06-26 2097.36 3368.55 8182.66 6617.84
2008-06-27 2036.4 3280.63 7985.72 6459.6
2008-06-28 2028.89 3287.6 7933.63 6421.91
2008-07-01 2031.47 3344.64 8002.5 6418.32
2008-07-02 2039.66 3257.86 7833.55 6315.94
2008-07-03 2002.64 3226.02 7752.83 6305.42
2008-07-04 2004.87 3255.9 7838.55 6353.74
2008-07-05 2004.87 3217.96 7697.82 6272.21
2008-07-08 1988.09 3277.38 7836.03 6395.75
2008-07-09 2022.83 3234.46 7715.17 6304.41
2008-07-10 1976.97 3288.23 7830.74 6386.46
2008-07-11 1990.78 3215.17 7637.2 6305
2008-07-12 1968.86 3128.86 7400.92 6153.3
2008-07-15 1951.08 3151.91 7477.98 6200.25
2008-07-16 1929.85 3075.52 7331.07 6081.7
2008-07-17 1978.47 3063.73 7423.67 6155.37
2008-07-18 2002.3 3144.42 7628.63 6271.27
2008-07-19 2002.88 3198.01 7761.08 6382.65
2008-07-22 2001.86 3214.65 7811.22 6424.84
2008-07-23 2028.91 3190.74 7811.45 6442.79
2008-07-24 2037.15 3241.89 7958.53 6536.09
2008-07-25 1990.09 3189.76 7848.86 6440.7
2008-07-26 1998.41 3183.99 7901.56 6436.71
2008-07-29 1961.23 3160.22 7806.37 6351.15
2008-07-30 2007.21 3164.17 7799.22 6398.8
2008-07-31 2040.81 3226.33 7943.74 6460.12
2008-08-01 2014.39 3221.09 7928.95 6479.56
2008-08-02 2003.16 3187.02 7788.12 6396.46
2008-08-05 1985.23 3166.52 7727.28 6349.81
2008-08-06 2042.44 3246.42 7918.1 6518.7
2008-08-07 2050.23 3272.8 8030 6561.39
2008-08-08 2013.66 3267.65 8046.42 6543.49
2008-08-09 2061.77 3274.62 8108.57 6561.65
2008-08-12 2076.59 3306.01 8192.74 6609.63
2008-08-13 2051.66 3301.64 8156.62 6585.87
2008-08-14 2046.35 3255.07 7948.11 6422.19
2008-08-15 2057.72 3284.24 7980.49 6442.21
2008-08-16 2066.36 3258.74 8039.54 6446.02
2008-08-19 2035.3 3256.01 8031.28 6432.88
2008-08-20 2016.52 3178.44 7821.78 6282.43
2008-08-21 2029.15 3218.72 7881.5 6317.8
2008-08-22 2034.35 3217.77 7770.9 6236.96
2008-08-23 2057.64 3298.89 7943.91 6342.42
2008-08-26 2017.27 3298.89 7863.43 6296.95
2008-08-27 2024.72 3277.97 7886.32 6340.52
2008-08-28 2041.24 3312.76 7894.51 6321.03
2008-08-29 2071.86 3356.5 8054.12 6420.54
2008-08-30 2043.53 3377.75 8092.22 6422.3
2008-09-02 2043.53 3357.5 8073.32 6421.8
2008-09-03 2035.24 3368.22 8196.35 6518.47
2008-09-04 2032.13 3298.2 8030.35 6467.49
2008-09-05 1971.37 3215.67 7771.91 6279.57
2008-09-06 1980.18 3142.87 7578.05 6127.44
2008-09-09 2021.13 3266.18 7848.92 6263.74
2008-09-10 1952.14 3247.78 7764.21 6233.41
2008-09-11 1964.25 3219.53 7746.7 6210.32
2008-09-12 1992 3190.82 7684.16 6178.9
2008-09-13 1996.25 3249.83 7835.32 6234.89
2008-09-16 1902.17 3122.32 7539.31 6064.16
2008-09-17 1935.49 3015.17 7391.78 5965.17
2008-09-18 1844.31 2947.84 7233.93 5860.98
2008-09-19 1924.85 2928.42 7157.52 5863.42
2008-09-20 2002.32 3187.26 7821.23 6189.53
2008-09-23 1925.85 3142.21 7637.93 6107.75
2008-09-24 1895.78 3082.12 7486.59 6068.53
2008-09-25 1892.05 3059.2 7440.86 6052.87
2008-09-26 1929.24 3120.11 7643.89 6173.03
2008-09-27 1935.79 3054.95 7529.19 6063.5
2008-09-30 1765.72 2893.03 7149.6 5807.08
2008-10-01 1861.44 2943.26 7291.78 5831.02
2008-10-02 1853.26 2977.78 7332.37 5806.33
2008-10-03 1778.9 2924.2 7167.32 5660.63
2008-10-04 1754.91 2990.19 7379.75 5797.03
2008-10-07 1687.34 2755.39 6712.86 5387.01
2008-10-08 1590.51 2765.01 6749.46 5326.63
2008-10-09 1573.34 2622.94 6323.88 5013.62
2008-10-10 1453.52 2591.17 6225.88 4887
2008-10-11 1436.56 2361.87 5745.88 4544.31
2008-10-14 1602.93 2556.99 6388.04 5062.45
2008-10-15 1594.41 2639.47 6563.55 5199.19
2008-10-16 1450.5 2451.21 6115.94 4861.63
2008-10-17 1512.21 2320.11 5754.05 4622.81
2008-10-18 1502.84 2441.25 6023.42 4781.33
2008-10-21 1574.5 2573.23 6237.94 4835.01
2008-10-22 1526.02 2541.42 6286.58 4784.41
2008-10-23 1433.22 2428.52 5966 4571.07
2008-10-24 1451.37 2456.74 5988.96 4519.7
2008-10-25 1401.29 2333.85 5777.18 4295.67
2008-10-28 1356.78 2315.36 5548.46 4334.64
2008-10-29 1503.16 2359.71 5634.5 4823.45
2008-10-30 1486.73 2551.69 6154.84 4808.69
2008-10-31 1525.37 2581.22 6164.33 4869.3
2008-11-01 1548.81 2632.77 6307.68 4987.97
2008-11-04 1544.91 2672.42 6381.66 5026.84
2008-11-05 1608 2790.44 6676.73 5278.04
2008-11-06 1524.21 2729.41 6544.71 5166.87
2008-11-07 1448.01 2573.79 6127.13 4813.57
2008-11-08 1490.31 2629.55 6275.21 4938.46
2008-11-11 1471.64 2653.02 6341.48 5025.53
2008-11-12 1439.22 2558.3 6035.16 4761.58
2008-11-13 1365.15 2523.79 5849.83 4620.8
2008-11-14 1459.82 2516.06 5915.33 4649.52
2008-11-15 1399.2 2554.54 5981.84 4710.24
2008-11-18 1363.14 2493.7 5782.94 4557.27
2008-11-19 1376.81 2539.8 5847.22 4579.47
2008-11-20 1292.76 2424.57 5611.86 4354.09
2008-11-21 1206.04 2345.47 5416.55 4220.2
2008-11-22 1282.59 2288.55 5236.34 4127.41
2008-11-25 1365.63 2513.72 5775.71 4554.33
2008-11-26 1374.79 2524.79 5843.9 4560.42
2008-11-27 1423.9 2514.49 5771.6 4560.5
2008-11-28 1423.9 2558.94 5919.17 4665.27
2008-11-29 1437.68 2596.43 5941.56 4669.44
2008-12-02 1309.39 2461.69 5609.68 4394.79
2008-12-03 1361.79 2496.43 5743.59 4531.79
2008-12-04 1397.72 2526.42 5768.64 4567.24
2008-12-05 1356.81 2522.56 5758.65 4564.23
2008-12-06 1406.36 2453.36 5443.23 4381.47
2008-12-09 1460.6 2605.24 5915.89 4715.88
2008-12-10 1426.88 2654.43 6007.55 4779.11
2008-12-11 1444 2645.96 6048.57 4804.88
2008-12-12 1403.2 2658.93 6022.74 4767.2
2008-12-13 1413.07 2593.29 5856.49 4663.37
2008-12-16 1395.21 2591.6 5808 4654.82
2008-12-17 1466.87 2610.7 5928.33 4729.91
2008-12-18 1452.88 2620.03 5910.57 4708.38
2008-12-19 1422.19 2623.95 5896.41 4756.4
2008-12-20 1426.39 2597.46 5881.37 4696.7
2008-12-23 1400.42 2574.57 5745.48 4639.02
2008-12-24 1387.08 2578.71 5703.63 4629.38
2008-12-25 1395.76 2555.87 5681.37 4629.38
2008-12-26 1395.76 2555.87 5681.37 4629.38
2008-12-27 1403.22 2555.87 5681.37 4629.38
2008-12-30 1398.25 2618.15 5707.83 4704.86
2008-12-31 1432.65 2662.6 5865.38 4810.2
2009-01-01 1452.98 2687.91 5866.91 4810.2
2009-01-02 1452.98 2687.91 5866.91 4810.2
2009-01-03 1499.17 2765.27 6107.06 4973.07
2009-01-06 1492.21 2776.09 6125.71 4983.99
2009-01-07 1503.87 2812.02 6191.9 5026.31
2009-01-08 1459.58 2732.43 6100.5 4937.47
2009-01-09 1464.6 2731.13 6060.82 4879.91
2009-01-10 1433.41 2696.68 6015.55 4783.89
2009-01-13 1401.07 2683.14 5919.65 4719.62
2009-01-14 1403.63 2666.74 5831.7 4636.94
2009-01-15 1356.79 2534.4 5565.66 4422.35
2009-01-16 1358.64 2498.31 5463.32 4336.73
2009-01-17 1368.92 2514.04 5501.37 4366.28
2009-01-20 1368.92 2490.65 5452.03 4316.14
2009-01-21 1296.63 2480.3 5334.56 4239.85
2009-01-22 1353.33 2462.37 5298.62 4261.15
2009-01-23 1332.84 2457.73 5233.08 4219.42
2009-01-24 1340.02 2457.87 5195.73 4178.94
2009-01-27 1347.47 2552.82 5389.44 4326.87
2009-01-28 1362.18 2543.97 5387.91 4323.42
2009-01-29 1408.07 2605.47 5609.44 4518.72
2009-01-30 1361.54 2541.73 5488.61 4428.11
2009-01-31 1330.51 2517.18 5423.27 4338.35
2009-02-03 1329.81 2473.59 5343.28 4271.04
2009-02-04 1350.88 2526.17 5438.72 4374.96
2009-02-05 1341.77 2573.19 5596.65 4492.79
2009-02-06 1363.82 2573.39 5591.73 4510.49
2009-02-07 1401.06 2611.69 5694.75 4644.63
2009-02-10 1403.19 2621.27 5716.79 4666.82
2009-02-11 1334.3 2563.74 5508.68 4505.54
2009-02-12 1345.5 2578.88 5521.38 4530.09
2009-02-13 1348.15 2559.37 5405.8 4407.56
2009-02-14 1334.83 2551.66 5466.92 4413.39
2009-02-17 1334.83 2518.27 5401.93 4366.64
2009-02-18 1274.26 2456.99 5243.3 4216.6
2009-02-19 1273.29 2446.79 5241.18 4204.96
2009-02-20 1258.82 2453.83 5238.5 4215.21
2009-02-21 1244.72 2374.87 5016.92 4014.66
2009-02-24 1201.56 2351.46 4975.92 3936.45
2009-02-25 1249.76 2330.52 4939.77 3895.75
2009-02-26 1236.74 2353 4919.45 3846.21
2009-02-27 1217.49 2393.75 5006.88 3942.62
2009-02-28 1188.84 2341.46 4929.6 3843.74
2009-03-03 1133.43 2216.59 4708.85 3710.07
2009-03-04 1126.18 2147.05 4659.76 3690.72
2009-03-05 1153.35 2230.39 4880.71 3890.94
2009-03-06 1104.38 2159.41 4687.27 3695.49
2009-03-07 1106 2159.95 4623.1 3666.41
2009-03-10 1095.04 2167.09 4595.44 3692.03
2009-03-11 1164.83 2272.82 4858.82 3886.98
2009-03-12 1168.07 2264.38 4878.02 3914.1
2009-03-13 1215.87 2275.57 4914.59 3956.22
2009-03-14 1225.32 2301.09 4935.36 3953.6
2009-03-17 1221.03 2368.71 5092.27 4044.54
2009-03-18 1260.29 2364.49 5047.8 3987.77
2009-03-19 1286.62 2335.26 5035.15 3996.32
2009-03-20 1269.93 2342.59 5065.52 4043.46
2009-03-21 1244.85 2358.5 5091.33 4068.74
2009-03-24 1333.21 2425.98 5234.4 4176.37
2009-03-25 1306.03 2400.61 5243.18 4187.36
2009-03-26 1318.61 2395.54 5277.95 4223.29
2009-03-27 1349.37 2410.86 5275.44 4259.37
2009-03-28 1322.19 2394.68 5181.58 4203.55
2009-03-31 1276.22 2311.18 4960.36 3989.23
2009-04-01 1292.98 2411.45 5120.88 4084.76
2009-04-02 1314.63 2429.94 5179.74 4131.07
2009-04-03 1352.47 2533.98 5457.83 4381.92
2009-04-04 1365.66 2475.3 5397.04 4384.99
2009-04-07 1354.36 2453.11 5344.17 4349.81
2009-04-08 1322.91 2414.4 5294.12 4322.5
2009-04-09 1338.53 2413.24 5329.73 4357.92
2009-04-10 1389.49 2449.02 5426.65 4491.12
2009-04-11 1389.49 2449.02 5426.65 4491.12
2009-04-14 1393.13 2449.02 5426.65 4491.12
2009-04-15 1365.2 2452.26 5474.16 4557.01
2009-04-16 1382.36 2440.1 5447.75 4549.79
2009-04-17 1403.89 2492.11 5543.42 4609.46
2009-04-18 1410.85 2516.59 5641.56 4676.84
2009-04-21 1350.52 2453.91 5417.92 4486.3
2009-04-22 1379.22 2451.82 5430.08 4501.63
2009-04-23 1368.92 2481.23 5523.74 4594.42
2009-04-24 1382.52 2473.58 5516.45 4538.21
2009-04-25 1405.74 2558.38 5689.23 4674.32
2009-04-28 1391.58 2565.16 5688.45 4694.07
2009-04-29 1387.82 2521.69 5598.58 4607.42
2009-04-30 1417.99 2582.72 5719.53 4704.56
2009-05-01 1416.73 2616.09 5803.84 4769.45
2009-05-02 1424.41 2615.79 5803.84 4769.45
2009-05-05 1472.64 2615.79 5963.25 4902.45
2009-05-06 1467.25 2673.56 5940.76 4853.03
2009-05-07 1493.31 2715.63 6056.49 4880.71
2009-05-08 1473.66 2716.98 6004.2 4804.1
2009-05-09 1509.14 2756.15 6116.98 4913.9
2009-05-12 1477.2 2739.72 6001.48 4866.91
2009-05-13 1475.83 2733.57 5985.55 4854.11
2009-05-14 1436.74 2680.02 5851.26 4727.61
2009-05-15 1451.79 2699.33 5857.55 4738.47
2009-05-16 1435.48 2690.37 5881.23 4737.5
2009-05-19 1479.24 2751.22 6022.91 4851.96
2009-05-20 1476.94 2773.37 6104.95 4959.62
2009-05-21 1469.47 2769.09 6173.66 5038.94
2009-05-22 1445.28 2692.9 6014.42 4900.67
2009-05-23 1443.14 2705.18 6041.77 4918.75
2009-05-26 1443.14 2705.18 6057.22 4918.45
2009-05-27 1481.1 2733.96 6120.72 4985.6
2009-05-28 1453.28 2737.42 6179.24 5000.77
2009-05-29 1475.94 2719.63 6120.8 4932.88
2009-05-30 1495.97 2738.47 6151.27 4940.82
2009-06-02 1534.65 2793.18 6342.39 5142.56
2009-06-03 1537.69 2775.1 6355.63 5144.06
2009-06-04 1516.88 2726.45 6227.7 5054.53
2009-06-05 1534.59 2728.65 6232.19 5064.8
2009-06-06 1530.82 2760.75 6283.03 5077.03
2009-06-09 1529.59 2740.01 6190.1 5004.72
2009-06-10 1535.03 2739.75 6203.4 4997.86
2009-06-11 1529.76 2759.77 6242.28 5051.18
2009-06-12 1539.5 2775.39 6282.45 5107.26
2009-06-13 1541.7 2763 6265.87 5069.24
2009-06-16 1505.06 2690.88 6065.14 4889.94
2009-06-17 1485.92 2692.48 6054.53 4890.72
2009-06-18 1483.9 2662.56 5955.04 4799.98
2009-06-19 1496.59 2664.05 6017.06 4837.48
2009-06-20 1501.25 2704.54 6068.32 4839.46
2009-06-23 1455.54 2634.92 5883.66 4693.4
2009-06-24 1458.92 2632.41 5871.55 4707.15
2009-06-25 1468.48 2663.89 5999.55 4836.01
2009-06-26 1499.98 2646.83 5961.18 4800.56
2009-06-27 1498.08 2639.63 5898.28 4776.47
2009-06-30 1511.7 2672.63 6018.82 4885.09
2009-07-01 1498.94 2644.74 5918.47 4808.64
2009-07-02 1505.64 2702.59 6065.49 4905.44
2009-07-03 1461.8 2636.31 5875.83 4718.49
2009-07-04 1461.8 2637.57 5882.66 4708.21
2009-07-07 1465.58 2611.81 5812.21 4651.82
2009-07-08 1436.74 2606.88 5748.87 4598.19
2009-07-09 1435.2 2577.95 5675.6 4572.65
2009-07-10 1440.3 2589.43 5706.21 4630.07
2009-07-11 1434.5 2569.82 5627.25 4576.31
2009-07-14 1470.43 2616.49 5757.38 4722.34
2009-07-15 1478.24 2638.63 5813.58 4781.69
2009-07-16 1522.09 2706.51 5982.21 4928.44
2009-07-17 1535.3 2716.09 6035.81 4957.19
2009-07-18 1534.7 2732.85 6071.23 4978.4
2009-07-21 1552.26 2767.01 6170.22 5030.15
2009-07-22 1557.91 2790.39 6230.49 5093.97
2009-07-23 1557.37 2798.3 6234.61 5121.56
2009-07-24 1593.65 2839.44 6364.11 5247.28
2009-07-25 1598.5 2849.91 6350.39 5229.36
2009-07-28 1603.26 2855.83 6361.54 5251.55
